0.03094,0,0.02727,0,0.03506,0,5.63508,0.00045,5.6505,0.00016,5.48042,0.00032,0.39452,0.0008,0.39389,0.00107,0.41746,0.00089,20629509.5858,907878335.813,22601853.22045,1153467322.80514,19930216.05591,1230277541.67704,A
0.01087,0,0.01189,0,0.01298,0,6.99315,0.00502,6.93089,0.00373,6.876,0.0025,0.27196,0.00099,0.28281,0.00095,0.29679,0.00092,51133533.84068,155459161.42248,48352661.22929,142540221.78837,44538380.33623,119540178.89785,A
0.00831,0,0.0086,0,0.00852,0,7.27522,0.00223,7.25873,0.00327,7.29143,0.00347,0.2468,0.00096,0.25157,0.00083,0.25126,0.00081,59534476.56617,662790033.22686,57727687.20059,556430564.45177,58642353.29363,315375307.44291,A
0.00339,0,0.00335,0,0.00419,0,8.24353,0.00152,8.23314,0.00226,8.07649,0.00133,0.17258,0.00044,0.17104,0.00043,0.1923,0.00051,95540783.45494,3910340339.37262,94819973.32703,4185379032.13868,80180178.22578,1571657498.91289,A
0.0122,0,0.01224,0,0.01142,0,6.87995,0.00288,6.88555,0.00316,6.93894,0.00418,0.27857,0.00151,0.27765,0.0014,0.26656,0.00164,43548657.0538,463865659.5767,43029763.56433,327827337.87669,45786004.06425,320160584.66343,A
0.00552,0,0.00558,0,0.00578,0,7.74065,0.00151,7.73451,0.00173,7.71598,0.00175,0.2163,0.00074,0.21778,0.00074,0.22197,0.00081,74729322.8259,1951882085.96056,74553100.0362,2080840453.84232,73176573.11819,1636342893.66769,A
0.03563,0.00002,0.04285,0.00003,0.03483,0.00002,5.32665,0.02188,5.1002,0.02328,5.36161,0.01906,0.38314,0.00286,0.40445,0.00294,0.38306,0.00272,25056351.54542,564419858.73663,22924660.3347,517048556.76498,25009462.0988,1092176558.84333,A
0.03347,0.00002,0.03936,0.00002,0.03432,0.00001,5.39207,0.02238,5.20791,0.02166,5.38598,0.01604,0.3751,0.00349,0.40003,0.00286,0.386,0.00314,26314856.99442,673780015.39707,23870318.30307,613682994.46253,25086435.38143,1140426256.66982,A
0.00455,0,0.00459,0,0.00443,0,7.92301,0.00203,7.90247,0.00194,7.95505,0.00253,0.19261,0.00057,0.19162,0.00058,0.18924,0.00053,59325546.63834,7290100311.89334,59262445.15834,7099875801.25393,59428202.97449,6368000214.1242,A
0.02028,0.00001,0.02906,0.00003,0.04551,0.00001,6.23893,0.06101,5.86344,0.0611,5.09625,0.0196,0.30632,0.00265,0.34471,0.00225,0.42938,0.00226,36536797.07658,127745561277.123328,31438402.43806,98358790869.839728,22926314.91314,66024579862.412984,A
0.02775,0.00002,0.03347,0.00002,0.03478,0.00001,5.83648,0.03956,5.69007,0.04055,5.53968,0.02306,0.35152,0.00222,0.37241,0.00186,0.3898,0.00199,25801443.79305,5347770673.11289,24127473.45967,5258921059.66663,23586528.72475,9841274989.16909,A
0.01984,0.00001,0.02499,0.00002,0.04522,0.00003,6.345,0.05141,6.01252,0.04922,5.15594,0.02899,0.31082,0.00188,0.33579,0.00201,0.41959,0.00212,36122993.94279,11757610889.00751,31844862.6324,9535143977.95123,22506578.08672,9593976781.94741,A
0.02473,0.00002,0.02524,0.00002,0.03684,0.00001,6.0467,0.06138,5.9392,0.068,5.42689,0.018,0.32739,0.00192,0.32813,0.00204,0.39805,0.00171,32275310.1629,8358772407.59277,32057135.87086,9244313223.18616,24997952.89982,14502178894.06429,A
0.06517,0.00001,0.05731,0.00001,0.05702,0.00001,4.71955,0.00696,4.84698,0.00867,4.86308,0.00943,0.48343,0.00176,0.47086,0.00179,0.47042,0.0018,18968340.46198,2786825.87336,20619299.67486,3275263.73252,20670408.44584,3000179.04539,A
0.03756,0.00001,0.03778,0.00001,0.04179,0.00001,5.48188,0.00913,5.47015,0.01057,5.33981,0.00812,0.4049,0.00123,0.40599,0.00123,0.42626,0.00132,34094260.13369,29197143.9285,32578118.76107,31298281.96414,26741858.91828,14196136.90496,A
0.01857,0,0.02464,0.00001,0.02878,0.00001,6.24417,0.01318,5.94148,0.01447,5.84576,0.01197,0.32055,0.0014,0.34893,0.00129,0.36542,0.00106,36068674.5711,6115499181.1937,28409140.95164,5149919342.36381,25851011.22066,7730746131.38664,A
0.03584,0.00001,0.03512,0.00001,0.03323,0.00001,5.73042,0.01126,5.71336,0.01204,5.68668,0.01155,0.40056,0.00122,0.39733,0.0014,0.39802,0.00165,29022752.7724,1303703.90948,29324775.56774,1093933.69466,30156676.45707,348813.79329,A
0.01144,0,0.0127,0,0.00806,0,7.33371,0.00018,7.15706,0.00048,7.56536,0.00053,0.24007,0.00146,0.24782,0.00139,0.2168,0.00168,54845287.38473,994898771.79657,51464536.668,728225188.86346,78355570.91058,1502033402.79497,A
0.01333,0,0.01726,0,0.02609,0,6.85824,0.00448,6.40944,0.00722,5.80241,0.01025,0.24905,0.00251,0.29276,0.00238,0.34923,0.0031,44877272.27577,10032009636.84286,37595240.28756,5148342928.46861,29275179.78,3768393159.59965,A
0.0109,0,0.01017,0,0.00871,0,7.23199,0.00154,7.31095,0.00438,7.46204,0.00313,0.22055,0.00142,0.21964,0.00137,0.21091,0.0014,47163056.09014,827113168.44262,49852109.74031,964341847.17042,52639128.1724,959865696.10944,A
0.0159,0,0.01585,0,0.01747,0,6.58794,0.00504,6.57928,0.0051,6.54093,0.00297,0.29069,0.00185,0.29048,0.00185,0.29653,0.00158,42526178.21158,78125392.28878,42557419.91205,72559220.80542,41119357.55555,58510950.38706,A
0.02474,0,0.03401,0.00001,0.04994,0.00002,5.83602,0.00926,5.33158,0.01228,4.78273,0.0093,0.33903,0.00338,0.37961,0.00422,0.4429,0.00395,30961340.6324,2347111577.11514,25729200.11311,1488315905.30999,20936965.64529,1120915873.21675,A
0.04836,0.00001,0.04753,0.00001,0.08344,0.00003,5.21124,0.01828,5.09019,0.02033,4.4561,0.01538,0.42735,0.00435,0.43075,0.00444,0.51455,0.00305,23540353.35085,4817301427.4806,23481406.3622,5026588425.44554,16762117.0158,3428668843.80377,A
0.05895,0.00003,0.06214,0.00003,0.04701,0.00002,4.81578,0.01996,4.67531,0.02263,5.1458,0.02347,0.45765,0.00441,0.46709,0.00418,0.42477,0.0053,20101048.79077,2416194999.31822,19776685.37021,2580471221.53546,23111596.62005,6370595967.88267,A
0.01386,0,0.0123,0,0.01671,0,6.99753,0.00183,7.0085,0.00351,6.55785,0.00643,0.24752,0.00186,0.24456,0.00198,0.27726,0.00224,49481863.16906,235001839.49417,49985717.44383,240322200.37042,40996190.73457,66820659.75234,A
0.02843,0.00001,0.02837,0,0.0313,0.00001,5.82725,0.0079,5.80104,0.00914,5.67031,0.00803,0.36674,0.00267,0.36153,0.00326,0.37287,0.00256,27032746.31374,7734902.2259,27529033.32576,7158837.489,25880999.51499,5322402.40276,A
0.031,0.00001,0.03271,0.00001,0.0291,0,5.68685,0.0096,5.61506,0.00969,5.66395,0.00678,0.37736,0.00257,0.38322,0.00257,0.36186,0.00262,26174658.65289,10391588.6422,25403043.9943,10374780.20189,28611953.48228,12445260.2923,A
0.01224,0,0.01167,0,0.01149,0,7.03007,0.00021,7.08654,0.00039,7.06024,0.00047,0.28025,0.00102,0.27662,0.00103,0.276,0.00108,56515208.6878,191257844.17564,57319596.36726,178840443.12861,56824700.44071,154220892.79472,A
0.01722,0,0.01681,0,0.03076,0,6.54446,0.00527,6.64235,0.00513,5.65371,0.0051,0.31836,0.00398,0.30931,0.00361,0.39645,0.00437,38369151.23447,5042851149.60672,39254978.32256,5126429527.68725,27293349.16961,2398643033.40594,A
0.01412,0,0.0146,0,0.04804,0.00002,6.73904,0.00774,6.72005,0.00958,4.98806,0.01107,0.29003,0.00303,0.28888,0.00281,0.44053,0.00331,42991147.66516,18681447538.16848,41715574.90873,17306716464.421822,21509374.1698,4847501137.88502,A
0.04402,0,0.03551,0,0.0427,0.00001,5.50015,0.00497,5.5563,0.00333,5.23965,0.00646,0.42621,0.00219,0.40038,0.00301,0.42899,0.00314,25794234.30121,881236114.91032,28987225.40969,1220830582.09989,23210706.8843,1574007578.8688,A
0.05302,0,0.05541,0,0.078,0.00001,4.97095,0.0032,4.87188,0.00359,4.62396,0.00506,0.47117,0.00381,0.47743,0.00373,0.51888,0.00221,21029911.10639,464124212.60528,20383975.34746,496253288.50208,17291396.06913,749993701.92306,A
0.01396,0,0.01403,0,0.01385,0,6.67627,0.01272,6.62571,0.0105,6.62636,0.01111,0.25866,0.00157,0.2614,0.00176,0.2608,0.00199,48924984.66129,800653089.59943,50211011.19135,667324739.70267,50864427.17206,431934530.47656,A
0.01517,0,0.01609,0,0.01657,0,6.52509,0.00573,6.36544,0.00553,6.33716,0.00354,0.30243,0.00079,0.3094,0.00096,0.31599,0.00103,37954749.91695,7437482251.87982,37646988.94739,8252308354.2799,35600996.98857,12739586919.61388,A
0.02687,0,0.02343,0,0.0159,0,5.66696,0.00163,5.80675,0.00116,6.45712,0.0035,0.36072,0.00145,0.34484,0.00139,0.30964,0.00146,31549316.88121,9461123537.92166,33090301.9214,12022721458.22459,40231107.02949,24983726294.12906,A
0.01358,0,0.0154,0,0.01795,0,6.47629,0.00673,6.33791,0.00656,6.2479,0.0056,0.28906,0.00095,0.29912,0.00105,0.32138,0.00092,38809727.82445,10907473030.12691,36011176.59202,10453371685.67615,34576957.06765,11327933031.7327,A
0.02445,0.00001,0.02445,0.00001,0.0191,0,5.95773,0.01237,5.94505,0.01183,6.10737,0.00742,0.33491,0.00134,0.33501,0.00135,0.30031,0.00194,36216600.93022,272670795.18827,36206746.39929,269696504.17405,43678404.58215,267253623.49261,A
0.00548,0,0.00568,0,0.00532,0,7.58745,0.00411,7.51882,0.00365,7.58736,0.00352,0.19891,0.0006,0.20122,0.0006,0.19577,0.00058,60387853.83374,8429509574.28765,58957140.52698,6564052481.79766,66444240.97234,5687929158.40119,A
0.00636,0,0.00636,0,0.00594,0,7.11139,0.00159,7.1128,0.00153,7.18052,0.00079,0.22556,0.00088,0.2245,0.00086,0.2176,0.00083,62486974.50578,17456638798.554722,61164790.67154,18008527213.56826,68076468.12096,16668010076.19601,A
0.01129,0,0.01246,0,0.017,0,6.60009,0.0013,6.52521,0.00152,6.20273,0.0021,0.27914,0.00189,0.29185,0.00159,0.31961,0.00198,46980536.94869,18178428664.90376,45723647.41419,16644750548.9707,35752798.59885,11714679558.5145,A
0.00365,0,0.00378,0,0.00292,0,7.64492,0.00106,7.59977,0.00067,7.75449,0.00038,0.17546,0.00047,0.17935,0.00046,0.16528,0.00051,91076931.30061,28619754007.801848,88187208.25524,24441741687.14142,111382372.09329,32175318656.111252,A
0.00901,0,0.00928,0,0.009,0,7.14487,0.00154,7.10744,0.00111,7.12605,0.00105,0.26432,0.00131,0.26464,0.00125,0.25677,0.00132,55568458.88646,686440477.5716,54436919.17998,732060073.96483,53109705.89701,774973676.1847,A
0.0256,0,0.03627,0,0.0761,0.00005,5.88781,0.00431,5.3263,0.00519,4.18059,0.01014,0.3525,0.00308,0.39308,0.00308,0.50866,0.00359,31132244.44124,1881981641.07072,26197133.29489,1160394084.85367,16741243.68273,472943639.91196,A
0.06155,0.00002,0.04813,0.00002,0.0487,0.00002,4.50011,0.00869,4.77244,0.01038,4.85618,0.00755,0.46956,0.00329,0.43324,0.00343,0.44018,0.00295,18718942.3642,339337310.39666,21441316.0421,546691811.81831,20980775.74558,967165403.32205,A
0.02988,0.00001,0.0395,0.00002,0.05515,0.00003,5.58248,0.01454,5.20831,0.01718,4.7428,0.01177,0.36445,0.00258,0.40157,0.00257,0.45091,0.00304,27211303.89541,1111306253.42724,24089620.14764,849338871.12069,19935106.40601,752392300.98465,A
0.03933,0.00002,0.04812,0.00002,0.05216,0.00002,5.10078,0.01185,4.81912,0.01232,4.80186,0.00816,0.40561,0.00382,0.43368,0.00369,0.44861,0.00343,23762983.35305,665477882.29286,21243918.19488,567563619.79367,20423392.18109,840857723.59897,A
0.02238,0,0.0379,0.00001,0.0624,0.00002,6.02999,0.00244,5.28162,0.01004,4.54499,0.00602,0.32337,0.00295,0.40103,0.00302,0.48295,0.00318,34133383.37216,3047736338.71578,24399260.44822,1418030520.25286,18327408.72311,938078769.79695,A
0.01901,0,0.02809,0,0.04712,0.00002,6.23164,0.00751,5.64832,0.00875,4.86097,0.01046,0.29882,0.00316,0.35082,0.00347,0.43356,0.00416,35764425.95963,3290988550.24129,28591723.27757,2056610155.14293,21382712.08744,1199448682.33018,A
0.01708,0,0.01715,0,0.01629,0,6.37761,0.00485,6.37857,0.00514,6.43072,0.00551,0.32517,0.0011,0.32499,0.0011,0.31594,0.00114,40559113.5733,276672331.90024,41352231.70833,261763239.96866,43025928.02505,293232935.70556,A
0.00883,0,0.00871,0,0.01493,0,7.18995,0.00327,7.18116,0.00292,6.50987,0.00533,0.2509,0.00243,0.25067,0.0024,0.30599,0.00335,53656996.73107,60942358359.3468,53977835.99836,61564667776.701976,40317839.16535,34714932339.865724,A
0.00886,0,0.00879,0,0.00819,0,7.1001,0.0016,7.13149,0.00166,7.18468,0.00173,0.25567,0.00149,0.25609,0.00142,0.24488,0.00154,46801851.70243,11337750756.7324,44692209.45704,11169827030.23273,46197275.21542,13706053285.77414,A
0.00948,0,0.00976,0,0.01568,0,7.16419,0.01009,7.11545,0.01364,6.61311,0.03255,0.22343,0.0011,0.22605,0.00113,0.28913,0.00185,62050697.64821,9209021791.56124,61790162.26993,10832404822.54829,42365170.85792,4623478518.98863,A
0.0074,0,0.007,0,0.00727,0,7.3932,0.00213,7.41436,0.00212,7.51919,0.00364,0.23561,0.00086,0.22482,0.00074,0.22561,0.00075,44468060.04004,2314591557.67987,46960173.36771,2742936842.19839,46433485.29418,2789817855.67189,A
0.02648,0.00002,0.03124,0.00002,0.04134,0.00001,5.92708,0.04481,5.75915,0.0443,5.62876,0.02112,0.33368,0.00197,0.3603,0.00147,0.41139,0.00141,31531512.69394,1306249555.09417,28765378.10884,1238914655.36206,24896511.19031,1893175202.51458,A
0.04696,0.00004,0.04003,0.00003,0.05033,0.00002,5.29772,0.0352,5.42324,0.03767,5.17075,0.02566,0.41217,0.00136,0.39662,0.00161,0.43927,0.00167,22845792.05327,652062826.3022,24951277.92324,906436471.83808,21837165.27887,1071551959.31116,A
0.01576,0,0.01537,0,0.01377,0,6.47742,0.00163,6.48963,0.00226,6.60557,0.0025,0.30909,0.00112,0.30538,0.00122,0.29276,0.00118,29543061.41622,275868260.18336,29916047.3066,312070933.00137,32276183.78743,204948137.34669,A
0.05055,0.00002,0.05351,0.00003,0.06041,0.00002,4.80569,0.01259,4.72733,0.01503,4.66234,0.01166,0.44529,0.00308,0.45128,0.00294,0.473,0.00226,20524167.03618,446692237.28378,19982127.12929,451881986.80031,18803868.20687,664424524.433,A
0.01341,0,0.01564,0,0.0447,0.00002,6.76454,0.00266,6.45999,0.00533,4.99254,0.0123,0.26986,0.00188,0.28071,0.00219,0.42597,0.00249,42694705.68904,3167111562.65272,39482845.46002,2494473733.15883,22061088.91179,673853703.61318,A
0.01263,0,0.01619,0,0.03703,0.00001,6.78293,0.00355,6.45093,0.00533,5.30496,0.01222,0.2532,0.00183,0.28176,0.00171,0.39966,0.00257,43684234.08736,4653951130.70077,37877498.65587,3281574600.06645,24434449.34841,885969081.20424,A
0.00901,0,0.00928,0,0.009,0,7.14487,0.00154,7.10744,0.00111,7.12605,0.00105,0.26432,0.00131,0.26464,0.00125,0.25677,0.00132,55568458.88646,686440477.5716,54436919.17998,732060073.96483,53109705.89701,774973676.1847,A
0.01317,0,0.01383,0,0.0123,0,6.56234,0.00274,6.53836,0.00269,6.72301,0.00179,0.28421,0.00131,0.28855,0.00129,0.27961,0.00121,34887826.378,801847940.88513,33189872.84239,668540140.80516,40501415.66625,553626737.03434,A
0.03129,0.00001,0.03988,0.00002,0.04726,0.00002,5.47095,0.01054,5.1387,0.01248,4.96643,0.01046,0.38056,0.00228,0.4055,0.00254,0.43218,0.00218,25345929.39562,593904096.20944,22848731.84408,474703341.97201,21520767.7264,733286995.63304,A
0.01038,0,0.0109,0,0.02001,0,6.74761,0.00163,6.68188,0.00115,6.01229,0.00144,0.27029,0.00202,0.27934,0.00182,0.34937,0.00247,50231439.7158,37798913791.08332,47748959.01473,35508444112.899016,27609542.59127,12893053044.31923,A
0.03931,0.00001,0.04116,0.00002,0.03933,0.00001,5.33019,0.01151,5.28049,0.01633,5.30872,0.01461,0.40327,0.00236,0.41423,0.00191,0.4087,0.00217,24471096.54333,4118763889.69766,24066974.12036,4296054790.00987,24178470.73933,6239168159.16775,B
0.0163,0,0.01467,0,0.0167,0,6.80317,0.00774,6.79432,0.00681,6.76207,0.00704,0.2679,0.00199,0.26452,0.00226,0.27033,0.00208,48466209.21143,1124972968.16648,49975715.04645,1414358733.06477,45332118.61836,961184213.845,B
0.02648,0.00001,0.03871,0.00002,0.04443,0.00003,5.92968,0.02536,5.38933,0.02562,5.18472,0.03232,0.34924,0.00214,0.39918,0.00231,0.41669,0.00231,28956266.12665,4231919580.38932,24233169.31426,3660880691.18527,23180423.18806,5568201051.19678,B
0.03334,0.00002,0.04152,0.00002,0.04399,0.00003,5.45786,0.02254,5.21188,0.01849,5.19517,0.02357,0.37476,0.00239,0.40919,0.00166,0.41293,0.00184,27091640.08655,3381124238.57568,23850464.24855,2743762203.77934,23428465.49909,3766327492.08507,B
0.02036,0.00001,0.02497,0.00001,0.02263,0.00001,6.02241,0.02227,5.7471,0.02054,5.90394,0.0192,0.30906,0.00266,0.33439,0.00274,0.32486,0.00254,33367451.54865,1065632351.49364,30328463.45987,1080116892.0085,31905859.92734,1729309174.82198,A
