0.19356,0.00029,0.01931,0,0.01421,0,3.84933,0.00285,6.77369,0.0025,6.64673,0.00248,0.56854,0.00452,0.32119,0.00163,0.29611,0.00214,23095413.9155,56188224.51824,37417352.15272,1178574962.09489,44274914.43028,2235147911.05711,A
0.27215,0.00029,0.02268,0,0.03041,0,3.21957,0.00253,6.41445,0.00209,5.77881,0.00309,0.68523,0.00195,0.33993,0.0021,0.38108,0.00158,18984809.55421,51690181.11726,36263187.75585,1940349463.28056,26901355.59568,732632620.90816,A
0.25149,0.00023,0.03288,0,0.06365,0.00001,2.93706,0.00037,5.74798,0.00353,4.60717,0.00552,0.62962,0.00382,0.38926,0.00227,0.48541,0.00252,18856719.52597,462235126.22032,25580081.44722,7464630681.05967,14662384.6693,2289222334.4377,A
0.34552,0.00154,0.16878,0.00054,0.10639,0.00001,3.19454,0.04732,4.96089,0.06426,4.09521,0.00507,0.68817,0.00937,0.50237,0.01177,0.56776,0.00267,16610878.9447,3077032572.20318,12794728.00132,935742267.41433,14323533.59198,682006280.68523,A
0.3172,0.00138,0.04486,0.00003,0.02085,0,3.6701,0.0873,6.36241,0.01977,6.53926,0.00581,0.65066,0.0111,0.40988,0.00671,0.33666,0.00299,17303949.32947,657668736.79469,25011662.1173,1604803137.38374,38986302.5256,4159696517.51157,A
0.12185,0.00028,0.01722,0.00001,0.01379,0,5.44932,0.01843,7.27777,0.00806,6.86519,0.00582,0.50251,0.00541,0.31692,0.00378,0.30874,0.00247,33018371.32888,3649660425.03342,38953315.87923,7234381262.56307,47622064.34038,5166746154.54383,A
0.41798,0.00183,0.11521,0.00011,0.13937,0.00001,2.4511,0.02429,4.02259,0.0087,3.45221,0.00193,0.73983,0.00608,0.59722,0.00552,0.62401,0.00207,14364750.15116,2737181.93835,8931360.01046,58101837.9296,11835548.7019,397722344.12653,A
0.17126,0.00049,0.06184,0,0.0263,0,4.41273,0.03143,4.98667,0.001,5.88689,0.0099,0.54815,0.0101,0.47912,0.00308,0.35805,0.0019,26822115.39951,6543217.02688,9827027.14071,414586724.49892,29537393.77794,5241335217.74108,A
0.122,0.0001,0.005,0,0.02822,0,5.01209,0.00324,8.07461,0.00084,5.65663,0.00188,0.51286,0.0026,0.20915,0.00179,0.39038,0.00348,30078773.97353,1488657279.61948,74906532.87101,31805486183.30164,28128876.17885,1519530441.31064,A
0.57649,0.00058,0.06895,0.00001,0.05696,0.00001,1.42454,0.00247,4.54781,0.00905,4.82688,0.00971,0.82972,0.0013,0.49795,0.00363,0.4731,0.00212,11317152.65573,38054981.0514,17330053.33541,390567569.32426,19541624.18366,668728109.20983,B
0.37296,0.0002,0.06621,0,0.03233,0,2.57624,0.00015,4.75573,0.00297,5.37897,0.00029,0.7066,0.00124,0.5005,0.00087,0.40792,0.00118,15204169.47386,252324496.1792,13423499.56757,253569070.64278,20356627.06824,1834899669.69478,B
0.46795,0.00081,0.03971,0.00002,0.0423,0.00002,1.72827,0.00208,5.44516,0.01166,5.19653,0.01914,0.76632,0.00243,0.39307,0.00241,0.41356,0.00198,12937203.37682,140265567.57206,18858869.27886,487984429.09875,22990114.67355,573188948.93452,B
0.44236,0.0003,0.0484,0,0.05255,0,1.89705,0.00034,5.47239,0.00192,4.98554,0.00025,0.75679,0.00106,0.44179,0.00074,0.48028,0.00099,13526216.53306,2802824.85966,18839717.05276,2797341.80983,15137332.9211,15199238.70546,B
